"entidad","causa","tipo_impacto","total_hectareas","fecha_inicio","fecha_termino"
"Puebla","Otras actividades productivas","Impacto Mínimo",3,2020-04-19,2020-04-19
"Puebla","Actividades pecuarias","Impacto Mínimo",6,2020-04-19,2020-04-19
"Puebla","Desconocidas","Impacto Mínimo",12,2020-04-21,2020-04-22
"Puebla","Fogatas","Impacto Mínimo",4.5,2020-04-22,2020-04-22
"Puebla","Desconocidas","Impacto Mínimo",17.5,2020-04-22,2020-04-23
"Puebla","Actividades pecuarias","Impacto Mínimo",2.5,2020-04-23,2020-04-23
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2020-04-23,2020-04-23
"Puebla","Actividades agrícolas","Impacto Mínimo",1,2020-04-23,2020-04-23
"Puebla","Actividades ilícitas","Impacto Mínimo",5,2020-04-24,2020-04-25
"Puebla","Fogatas","Impacto Mínimo",3,2020-04-23,2020-04-24
"Puebla","Desconocidas","Impacto Mínimo",4,2020-04-23,2020-04-24
"Puebla","Actividades ilícitas","Impacto Mínimo",13,2020-04-23,2020-04-24
"Puebla","Desconocidas","Impacto Mínimo",3,2020-04-23,2020-04-23
"Puebla","Actividades ilícitas","Impacto Mínimo",3,2020-04-25,2020-04-25
"Puebla","Desconocidas","Impacto Mínimo",150,2020-04-23,2020-04-25
"Puebla","Actividades ilícitas","Impacto Mínimo",3.5,2020-04-27,2020-04-27
"Puebla","Actividades pecuarias","Impacto Mínimo",2,2020-04-28,2020-04-28
"Puebla","Actividades ilícitas","Impacto Mínimo",2,2020-04-28,2020-04-28
"Puebla","Actividades pecuarias","Impacto Mínimo",3,2020-04-29,2020-04-29
"Puebla","Desconocidas","Impacto Mínimo",5,2020-04-29,2020-04-29
"Puebla","Desconocidas","Impacto Mínimo",215,2020-04-28,2020-04-29
"Puebla","Actividades pecuarias","Impacto Mínimo",25,2020-04-29,2020-04-30
"Puebla","Actividades ilícitas","Impacto Mínimo",4,2020-05-03,2020-05-03
"Puebla","Actividades agrícolas","Impacto Mínimo",4,2020-05-03,2020-05-03
"Puebla","Otras actividades productivas","Impacto Mínimo",6,2020-05-04,2020-05-05
"Puebla","Actividades agrícolas","Impacto Mínimo",5.5,2020-05-05,2020-05-05
"Puebla","Actividades ilícitas","Impacto Mínimo",1.5,2020-05-05,2020-05-05
"Puebla","Actividades pecuarias","Impacto Mínimo",11,2020-05-05,2020-05-05
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2020-05-06,2020-05-06
"Puebla","Desconocidas","Impacto Mínimo",1,2020-05-06,2020-05-06
"Puebla","Desconocidas","Impacto Mínimo",0.5,2020-04-22,2020-04-22
"Puebla","Fogatas","Impacto Mínimo",1,2020-05-17,2020-05-17
"Puebla","Actividades ilícitas","Impacto Mínimo",7,2020-05-19,2020-05-19
"Puebla","Desconocidas","Impacto Mínimo",22.5,2020-05-19,2020-05-19
"Puebla","Desconocidas","Impacto Mínimo",1,2020-05-20,2020-05-20
"Puebla","Desconocidas","Impacto Mínimo",2,2020-05-20,2020-05-20
"Puebla","Actividades agrícolas","Impacto Mínimo",5,2020-05-25,2020-05-25
"Puebla","Actividades pecuarias","Impacto Mínimo",5,2020-05-25,2020-05-25
"Puebla","Actividades ilícitas","Impacto Mínimo",0.5,2020-05-25,2020-05-25
"Puebla","Actividades agrícolas","Impacto Mínimo",7,2020-05-25,2020-05-25
"Puebla","Actividades ilícitas","Impacto Mínimo",2.5,2020-06-04,2020-06-04
"Puebla","Quema de basureros","Impacto Mínimo",1.5,2020-06-06,2020-06-06
"Puebla","Naturales","Impacto Mínimo",5,2020-07-03,2020-07-04
"Puebla","Actividades ilícitas","Impacto Mínimo",1.5,2020-11-06,2020-11-06
"Puebla","Fogatas","Impacto Mínimo",1.5,2020-11-10,2020-11-10
"Puebla","Actividades pecuarias","Impacto Mínimo",6,2020-11-11,2020-11-11
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2020-11-13,2020-11-13
"Puebla","Actividades agrícolas","Impacto Mínimo",1,2020-11-26,2020-11-26
"Puebla","Fogatas","Impacto Mínimo",15,2020-12-12,2020-12-12
"Puebla","Fogatas","Impacto Mínimo",1,2020-12-22,2020-12-22
"Puebla","Otras actividades productivas","Impacto Mínimo",0.5,2020-12-23,2020-12-23
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2020-12-28,2020-12-28
"Puebla","Fogatas","Impacto Mínimo",1,2020-12-29,2020-12-29
"Puebla","Actividades agrícolas","Impacto Mínimo",6,2020-12-29,2020-12-29
"Puebla","Actividades ilícitas","Impacto Mínimo",19.5,2020-12-29,2020-12-29
"Puebla","Otras actividades productivas","Impacto Mínimo",1,2020-12-30,2020-12-30
"Puebla","Otras actividades productivas","Impacto Mínimo",1.5,2020-12-31,2020-12-31
"Puebla","Actividades agrícolas","Impacto Mínimo",10,2020-12-31,2020-12-31
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2021-01-01,2021-01-01
"Puebla","Actividades ilícitas","Impacto Mínimo",1.5,2021-01-02,2021-01-02
"Puebla","Fogatas","Impacto Mínimo",1,2021-01-04,2021-01-04
"Puebla","Actividades ilícitas","Impacto Mínimo",2.5,2021-01-09,2021-01-09
"Puebla","Desconocidas","Impacto Mínimo",3.5,2021-01-18,2021-01-18
"Puebla","Actividades ilícitas","Impacto Mínimo",0.5,2021-01-25,2021-01-25
"Puebla","Actividades agrícolas","Impacto Mínimo",0.5,2021-01-26,2021-01-26
"Puebla","Fogatas","Impacto Mínimo",1,2021-01-27,2021-01-27
"Puebla","Actividades pecuarias","Impacto Mínimo",5,2021-01-27,2021-01-27
"Puebla","Actividades ilícitas","Impacto Mínimo",2,2021-02-02,2021-02-02
"Puebla","Actividades agrícolas","Impacto Mínimo",19,2021-02-02,2021-02-03
"Puebla","Actividades pecuarias","Impacto Mínimo",10,2021-02-04,2021-02-04
"Puebla","Actividades agrícolas","Impacto Mínimo",7.5,2021-02-04,2021-02-04
"Puebla","Actividades agrícolas","Impacto Mínimo",4,2021-02-04,2021-02-04
"Puebla","Fogatas","Impacto Mínimo",2,2021-02-04,2021-02-04
"Puebla","Actividades agrícolas","Impacto Mínimo",6.5,2021-02-04,2021-02-04
"Puebla","Actividades pecuarias","Impacto Mínimo",35,2021-02-03,2021-02-05
"Puebla","Actividades agrícolas","Impacto Mínimo",10,2021-02-05,2021-02-05
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2021-02-06,2021-02-06
"Puebla","Actividades ilícitas","Impacto Mínimo",6.5,2021-02-06,2021-02-06
"Puebla","Actividades pecuarias","Impacto Mínimo",9,2021-02-07,2021-02-07
"Puebla","Actividades ilícitas","Impacto Mínimo",55,2021-02-07,2021-02-07
"Puebla","Actividades ilícitas","Impacto Mínimo",2,2021-02-08,2021-02-08
"Puebla","Actividades ilícitas","Impacto Mínimo",5,2021-02-08,2021-02-08
"Puebla","Actividades ilícitas","Impacto Mínimo",2.5,2021-02-08,2021-02-08
"Puebla","Actividades ilícitas","Impacto Mínimo",9.5,2021-02-08,2021-02-08
"Puebla","Actividades agrícolas","Impacto Mínimo",2,2021-02-08,2021-02-08
"Puebla","Actividades pecuarias","Impacto Mínimo",4,2021-02-08,2021-02-08
"Puebla","Actividades ilícitas","Impacto Mínimo",1.5,2021-02-08,2021-02-08
"Puebla","Actividades pecuarias","Impacto Mínimo",4,2021-02-10,2021-02-10
"Puebla","Actividades pecuarias","Impacto Mínimo",5,2021-02-10,2021-02-10
"Puebla","Fogatas","Impacto Mínimo",1.5,2021-02-11,2021-02-11
"Puebla","Actividades ilícitas","Impacto Mínimo",10,2021-02-11,2021-02-12
"Puebla","Actividades pecuarias","Impacto Mínimo",8,2021-02-12,2021-02-12
"Puebla","Cazadores","Impacto Mínimo",5,2021-02-12,2021-02-12
"Puebla","Actividades pecuarias","Impacto Mínimo",1.5,2021-02-13,2021-02-13
"Puebla","Actividades pecuarias","Impacto Mínimo",4,2021-02-13,2021-02-13
"Puebla","Actividades pecuarias","Impacto Mínimo",2,2021-02-14,2021-02-14
"Puebla","Actividades agrícolas","Impacto Mínimo",1,2021-02-14,2021-02-14
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2021-02-14,2021-02-14
"Puebla","Actividades ilícitas","Impacto Mínimo",5.5,2021-02-14,2021-02-14
"Puebla","Actividades ilícitas","Impacto Mínimo",4,2021-02-14,2021-02-14
"Puebla","Actividades ilícitas","Impacto Mínimo",3,2021-02-14,2021-02-14
"Puebla","Actividades pecuarias","Impacto Mínimo",4,2021-02-14,2021-02-15
"Puebla","Actividades pecuarias","Impacto Mínimo",12,2021-02-14,2021-02-15
"Puebla","Fogatas","Impacto Mínimo",25,2021-02-14,2021-02-15
"Puebla","Actividades pecuarias","Impacto Mínimo",2.5,2021-02-15,2021-02-15
"Puebla","Actividades ilícitas","Impacto Mínimo",3,2021-02-15,2021-02-15
"Puebla","Actividades pecuarias","Impacto Mínimo",2,2021-02-15,2021-02-15
"Puebla","Actividades ilícitas","Impacto Mínimo",25.2,2021-02-15,2021-02-15
"Puebla","Actividades agrícolas","Impacto Mínimo",1,2021-02-15,2021-02-15
"Puebla","Actividades agrícolas","Impacto Mínimo",1,2021-02-16,2021-02-16
"Puebla","Actividades ilícitas","Impacto Mínimo",32,2021-02-15,2021-02-16
"Puebla","Actividades ilícitas","Impacto Mínimo",0.5,2021-02-16,2021-02-16
"Puebla","Actividades agrícolas","Impacto Mínimo",2,2021-02-16,2021-02-16
"Puebla","Actividades agrícolas","Impacto Mínimo",42,2021-02-16,2021-02-17
"Puebla","Actividades ilícitas","Impacto Mínimo",3.5,2021-02-16,2021-02-17
"Puebla","Actividades agrícolas","Impacto Mínimo",2,2021-02-17,2021-02-17
"Puebla","Actividades pecuarias","Impacto Mínimo",22,2021-02-16,2021-02-17
"Puebla","Actividades pecuarias","Impacto Mínimo",5,2021-02-18,2021-02-18
"Puebla","Actividades ilícitas","Impacto Mínimo",6,2021-02-18,2021-02-18
"Puebla","Actividades agrícolas","Impacto Mínimo",4.5,2021-02-18,2021-02-18
"Puebla","Actividades agrícolas","Impacto Mínimo",4,2021-02-18,2021-02-18
"Puebla","Actividades ilícitas","Impacto Mínimo",1.5,2021-02-18,2021-02-18
"Puebla","Desconocidas","Impacto Mínimo",34,2021-02-17,2021-02-18
"Puebla","Actividades agrícolas","Impacto Mínimo",7,2021-02-18,2021-02-19
"Puebla","Actividades ilícitas","Impacto Mínimo",3,2021-02-18,2021-02-19
"Puebla","Actividades pecuarias","Impacto Mínimo",2,2021-02-19,2021-02-19
"Puebla","Actividades ilícitas","Impacto Mínimo",5,2021-02-19,2021-02-19
"Puebla","Actividades agrícolas","Impacto Mínimo",19,2021-02-19,2021-02-19
"Puebla","Actividades agrícolas","Impacto Mínimo",1,2021-02-20,2021-02-20
"Puebla","Actividades ilícitas","Impacto Mínimo",4,2021-02-19,2021-02-20
"Puebla","Actividades ilícitas","Impacto Mínimo",2,2021-02-20,2021-02-20
"Puebla","Actividades ilícitas","Impacto Mínimo",3.5,2021-02-20,2021-02-20
"Puebla","Actividades ilícitas","Impacto Mínimo",5,2021-02-20,2021-02-20
"Puebla","Actividades agrícolas","Impacto Mínimo",90,2021-02-20,2021-02-21
"Puebla","Actividades pecuarias","Impacto Mínimo",3,2021-02-21,2021-02-21
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2021-02-21,2021-02-21
"Puebla","Actividades agrícolas","Impacto Mínimo",1,2021-02-22,2021-02-22
"Puebla","Actividades agrícolas","Impacto Mínimo",2.5,2021-02-22,2021-02-22
"Puebla","Fogatas","Impacto Mínimo",1,2021-02-23,2021-02-23
"Puebla","Actividades agrícolas","Impacto Mínimo",2,2021-02-23,2021-02-23
"Puebla","Actividades pecuarias","Impacto Mínimo",10,2021-02-23,2021-02-23
"Puebla","Actividades ilícitas","Impacto Mínimo",2,2021-02-24,2021-02-24
"Puebla","Actividades pecuarias","Impacto Mínimo",2,2021-02-24,2021-02-24
"Puebla","Desconocidas","Impacto Mínimo",0.5,2021-02-24,2021-02-24
"Puebla","Actividades ilícitas","Impacto Mínimo",20,2021-02-25,2021-02-25
"Puebla","Actividades ilícitas","Impacto Mínimo",1.5,2021-02-25,2021-02-25
"Puebla","Cazadores","Impacto Mínimo",7.5,2021-02-25,2021-02-26
"Puebla","Actividades ilícitas","Impacto Mínimo",19,2021-02-26,2021-02-26
"Puebla","Actividades ilícitas","Impacto Mínimo",7.5,2021-02-26,2021-02-27
"Puebla","Desconocidas","Impacto Mínimo",1.5,2021-02-27,2021-02-27
"Puebla","Fumadores","Impacto Mínimo",5.5,2021-02-27,2021-02-27
"Puebla","Desconocidas","Impacto Mínimo",320,2021-02-25,2021-02-28
"Puebla","Fumadores","Impacto Mínimo",3.5,2021-02-28,2021-02-28
"Puebla","Actividades ilícitas","Impacto Mínimo",8,2021-02-28,2021-02-28
"Puebla","Actividades ilícitas","Impacto Mínimo",2,2021-03-01,2021-03-01
"Puebla","Actividades ilícitas","Impacto Mínimo",1.5,2021-03-01,2021-03-01
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2021-03-01,2021-03-01
"Puebla","Desconocidas","Impacto Mínimo",34,2021-02-28,2021-03-02
"Puebla","Otras actividades productivas","Impacto Mínimo",124,2021-02-28,2021-03-02
"Puebla","Desconocidas","Impacto Mínimo",37,2021-02-28,2021-03-02
"Puebla","Actividades pecuarias","Impacto Mínimo",81,2021-03-01,2021-03-02
"Puebla","Actividades ilícitas","Impacto Mínimo",3,2021-03-03,2021-03-03
"Puebla","Fumadores","Impacto Mínimo",3.5,2021-03-03,2021-03-03
"Puebla","Actividades pecuarias","Impacto Mínimo",3,2021-03-03,2021-03-03
"Puebla","Desconocidas","Impacto Mínimo",3,2021-03-03,2021-03-03
"Puebla","Actividades ilícitas","Impacto Mínimo",0.5,2021-03-03,2021-03-03
"Puebla","Actividades agrícolas","Impacto Mínimo",1.5,2021-03-03,2021-03-03
"Puebla","Actividades pecuarias","Impacto Mínimo",1,2021-03-04,2021-03-04
"Puebla","Fumadores","Impacto Mínimo",3,2021-03-04,2021-03-04
"Puebla","Actividades ilícitas","Impacto Mínimo",2,2021-03-04,2021-03-04
"Puebla","Actividades pecuarias","Impacto Mínimo",8,2021-03-04,2021-03-04
"Puebla","Desconocidas","Impacto Mínimo",1,2021-03-04,2021-03-04
"Puebla","Actividades pecuarias","Impacto Mínimo",3,2021-03-04,2021-03-04
"Puebla","Actividades ilícitas","Impacto Mínimo",2.5,2021-03-05,2021-03-05
"Puebla","Actividades pecuarias","Impacto Mínimo",55,2021-03-04,2021-03-05
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2021-03-05,2021-03-05
"Puebla","Limpias de derecho de vía","Impacto Mínimo",4,2021-03-05,2021-03-05
"Puebla","Otras actividades productivas","Impacto Mínimo",4.5,2021-03-05,2021-03-05
"Puebla","Actividades pecuarias","Impacto Mínimo",1,2021-03-05,2021-03-05
"Puebla","Cazadores","Impacto Mínimo",4.5,2021-03-05,2021-03-05
"Puebla","Actividades agrícolas","Impacto Mínimo",5,2021-03-05,2021-03-05
"Puebla","Actividades pecuarias","Impacto Mínimo",7,2021-03-05,2021-03-05
"Puebla","Actividades ilícitas","Impacto Mínimo",6,2021-03-05,2021-03-05
"Puebla","Actividades agrícolas","Impacto Mínimo",31,2021-03-05,2021-03-05
"Puebla","Actividades ilícitas","Impacto Mínimo",8,2021-03-05,2021-03-05
"Puebla","Desconocidas","Impacto Mínimo",13,2021-03-03,2021-03-06
"Puebla","Actividades pecuarias","Impacto Mínimo",50,2021-03-05,2021-03-06
"Puebla","Cazadores","Impacto Mínimo",2,2021-03-06,2021-03-06
"Puebla","Actividades ilícitas","Impacto Mínimo",22,2021-03-05,2021-03-06
"Puebla","Actividades pecuarias","Impacto Mínimo",15,2021-03-08,2021-03-09
"Puebla","Actividades ilícitas","Impacto Mínimo",23,2021-03-09,2021-03-09
"Puebla","Actividades pecuarias","Impacto Mínimo",15,2021-03-08,2021-03-10
"Puebla","Otras actividades productivas","Impacto Mínimo",3.5,2021-03-10,2021-03-10
"Puebla","Desconocidas","Impacto Mínimo",1,2021-03-10,2021-03-10
"Puebla","Actividades ilícitas","Impacto Mínimo",5,2021-03-10,2021-03-10
"Puebla","Desconocidas","Impacto Mínimo",3,2021-03-10,2021-03-10
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2021-03-11,2021-03-11
"Puebla","Actividades ilícitas","Impacto Mínimo",6.5,2021-03-11,2021-03-11
"Puebla","Actividades ilícitas","Impacto Mínimo",40,2021-03-10,2021-03-11
"Puebla","Actividades agrícolas","Impacto Mínimo",2,2021-03-12,2021-03-12
"Puebla","Actividades ilícitas","Impacto Mínimo",0.5,2021-03-12,2021-03-12
"Puebla","Actividades pecuarias","Impacto Mínimo",142,2021-03-09,2021-03-12
"Puebla","Actividades agrícolas","Impacto Mínimo",4,2021-03-12,2021-03-12
"Puebla","Actividades ilícitas","Impacto Mínimo",3,2021-03-12,2021-03-12
"Puebla","Actividades ilícitas","Impacto Mínimo",254,2021-03-09,2021-03-12
"Puebla","Cazadores","Impacto Mínimo",40,2021-03-12,2021-03-12
"Puebla","Actividades ilícitas","Impacto Mínimo",25,2021-03-11,2021-03-13
"Puebla","Desconocidas","Impacto Mínimo",18,2021-03-12,2021-03-13
"Puebla","Actividades ilícitas","Impacto Mínimo",9,2021-03-13,2021-03-13
"Puebla","Actividades pecuarias","Impacto Mínimo",18.5,2021-03-12,2021-03-13
"Puebla","Actividades ilícitas","Impacto Mínimo",31,2021-03-13,2021-03-14
"Puebla","Actividades pecuarias","Impacto Mínimo",7.5,2021-03-13,2021-03-14
"Puebla","Actividades ilícitas","Impacto Mínimo",3.5,2021-03-14,2021-03-15
"Puebla","Actividades ilícitas","Impacto Mínimo",8,2021-03-15,2021-03-15
"Puebla","Actividades pecuarias","Impacto Mínimo",2,2021-03-15,2021-03-15
"Puebla","Actividades ilícitas","Impacto Mínimo",2,2021-03-15,2021-03-15
"Puebla","Otras actividades productivas","Impacto Mínimo",1,2021-03-16,2021-03-16
"Puebla","Desconocidas","Impacto Mínimo",8,2021-03-16,2021-03-16
"Puebla","Fumadores","Impacto Mínimo",1,2021-03-16,2021-03-17
"Puebla","Actividades ilícitas","Impacto Mínimo",227,2021-03-13,2021-03-17
"Puebla","Actividades ilícitas","Impacto Mínimo",9,2021-03-16,2021-03-17
"Puebla","Actividades ilícitas","Impacto Mínimo",15,2021-03-17,2021-03-17
"Puebla","Actividades ilícitas","Impacto Mínimo",2,2021-03-17,2021-03-17
"Puebla","Otras actividades productivas","Impacto Mínimo",70.5,2021-03-17,2021-03-17
"Puebla","Desconocidas","Impacto Mínimo",13,2021-03-17,2021-03-18
"Puebla","Desconocidas","Impacto Mínimo",2,2021-03-18,2021-03-18
"Puebla","Otras actividades productivas","Impacto Mínimo",3,2021-03-19,2021-03-19
"Puebla","Actividades ilícitas","Impacto Mínimo",8,2021-03-20,2021-03-20
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2021-03-21,2021-03-21
"Puebla","Desconocidas","Impacto Mínimo",13,2021-03-21,2021-03-21
"Puebla","Desconocidas","Impacto Mínimo",16,2021-03-20,2021-03-21
"Puebla","Fogatas","Impacto Mínimo",15,2021-03-20,2021-03-22
"Puebla","Actividades pecuarias","Impacto Mínimo",5,2021-03-21,2021-03-22
"Puebla","Actividades pecuarias","Impacto Mínimo",19,2021-03-21,2021-03-22
"Puebla","Actividades ilícitas","Impacto Mínimo",1.5,2021-03-22,2021-03-22
"Puebla","Desconocidas","Impacto Mínimo",10,2021-03-22,2021-03-23
"Puebla","Otras actividades productivas","Impacto Mínimo",12.5,2021-03-22,2021-03-23
"Puebla","Desconocidas","Impacto Mínimo",4.5,2021-03-23,2021-03-23
"Puebla","Actividades pecuarias","Impacto Mínimo",5,2021-03-23,2021-03-24
"Puebla","Actividades agrícolas","Impacto Mínimo",5,2021-03-23,2021-03-24
"Puebla","Actividades agrícolas","Impacto Mínimo",2,2021-03-24,2021-03-24
"Puebla","Actividades pecuarias","Impacto Mínimo",1,2021-03-25,2021-03-25
"Puebla","Desconocidas","Impacto Mínimo",6,2021-03-24,2021-03-25
"Puebla","Actividades pecuarias","Impacto Mínimo",23,2021-03-25,2021-03-25
"Puebla","Actividades ilícitas","Impacto Mínimo",5,2021-03-25,2021-03-25
"Puebla","Actividades pecuarias","Impacto Mínimo",20,2021-03-24,2021-03-26
"Puebla","Actividades agrícolas","Impacto Mínimo",3,2021-03-26,2021-03-26
"Puebla","Actividades ilícitas","Impacto Mínimo",92.3,2021-03-24,2021-03-26
"Puebla","Desconocidas","Impacto Mínimo",2,2021-03-26,2021-03-26
"Puebla","Desconocidas","Impacto Mínimo",1,2021-03-25,2021-03-25
"Puebla","Actividades agrícolas","Impacto Mínimo",3,2021-03-27,2021-03-27
"Puebla","Desconocidas","Impacto Mínimo",7,2021-03-27,2021-03-27
"Puebla","Actividades agrícolas","Impacto Mínimo",2,2021-03-27,2021-03-27
"Puebla","Actividades agrícolas","Impacto Mínimo",6,2021-03-27,2021-03-27
"Puebla","Desconocidas","Impacto Mínimo",12,2021-03-27,2021-03-27
"Puebla","Actividades ilícitas","Impacto Mínimo",4,2021-03-27,2021-03-27
"Puebla","Actividades ilícitas","Impacto Mínimo",1,2021-03-28,2021-03-28
"Puebla","Actividades ilícitas","Impacto Mínimo",2,2021-03-28,2021-03-28
"Puebla","Actividades ilícitas","Impacto Mínimo",4,2021-03-25,2021-03-28
"Puebla","Fogatas","Impacto Mínimo",13,2021-03-28,2021-03-29
"Puebla","Actividades ilícitas","Impacto Mínimo",10,2021-03-29,2021-03-29
"Puebla","Actividades ilícitas","Impacto Mínimo",45,2021-03-27,2021-03-29
"Puebla","Desconocidas","Impacto Mínimo",315,2021-03-24,2021-03-29
"Puebla","Actividades agrícolas","Impacto Mínimo",2,2021-03-30,2021-03-30
"Puebla","Actividades agrícolas","Impacto Mínimo",7,2021-03-30,2021-03-30
"Puebla","Actividades ilícitas","Impacto Mínimo",14.5,2021-03-30,2021-03-31
"Puebla","Actividades ilícitas","Impacto Mínimo",15,2021-03-30,2021-03-31
"Puebla","Actividades agrícolas","Impacto Mínimo",3,2021-03-31,2021-03-31
"Puebla","Actividades ilícitas","Impacto Mínimo",3,2021-03-31,2021-03-31
"Puebla","Fogatas","Impacto Mínimo",3,2021-03-31,2021-03-31
"Puebla","Actividades pecuarias","Impacto Mínimo",15,2021-03-31,2021-03-31
"Puebla","Actividades agrícolas","Impacto Mínimo",1,2021-04-01,2021-04-01
"Puebla","Actividades agrícolas","Impacto Mínimo",50,2021-04-01,2021-04-01
"Puebla","Otras actividades productivas","Impacto Mínimo",4,2021-04-01,2021-04-01
